pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p
2026-05-28T00:03:00.322,2473323,0.11,1.36,3.48,-20.0,179.0,-22.9,-26.7,55.4,-12.6,101.122,36.64,0,1,1,1,3,NONE,554,1245
2026-05-28T00:03:00.373,2473371,0.03,0.35,1.65,-25.5,85.0,57.1,-24.7,55.3,-14.7,101.118,36.65,0,1,1,1,3,NONE,587,915
2026-05-28T00:03:00.423,2473419,0.45,-0.08,0.96,-96.9,23.1,34.1,-22.6,54.6,-15.5,101.121,36.64,0,1,1,1,3,NONE,188,592
2026-05-28T00:03:00.473,2473471,0.01,0.51,0.52,-66.5,5.0,83.4,-21.8,53.7,-17.8,101.117,36.64,0,1,0,1,2,NONE,238,781
2026-05-28T00:03:00.524,2473521,-0.03,0.17,0.27,-10.7,9.8,45.0,-19.7,52.8,-20.3,101.118,36.64,0,1,0,1,2,NONE,150,714
2026-05-28T00:03:00.572,2473570,-0.2,0.44,0.44,-17.3,-29.7,15.1,-19.8,52.0,-20.1,101.117,36.63,0,1,0,1,2,NONE,130,506
2026-05-28T00:03:00.623,2473621,-0.2,0.32,0.77,-1.0,-25.7,17.9,-20.1,51.5,-20.8,101.122,36.64,0,1,0,1,2,NONE,98,608
2026-05-28T00:03:00.672,2473673,-0.52,1.01,0.95,20.1,-7.0,-3.2,-20.8,51.3,-20.8,101.121,36.64,0,1,0,1,2,NONE,114,545
2026-05-28T00:03:00.722,2473719,-0.54,1.09,0.8,76.7,14.8,-31.4,-20.6,51.4,-20.6,101.118,36.64,0,1,0,1,2,NONE,167,706
2026-05-28T00:03:00.772,2473771,-0.42,-0.16,1.23,17.0,30.2,-39.9,-21.4,52.6,-19.3,101.12,36.64,0,1,1,1,3,NONE,112,604
2026-05-28T00:03:00.822,2473819,-0.08,0.19,1.25,-7.4,42.7,-11.2,-21.9,53.5,-17.2,101.121,36.64,0,1,1,1,3,NONE,153,403
2026-05-28T00:03:00.874,2473871,-0.34,0.15,0.65,22.6,17.8,-5.7,-21.5,53.6,-19.0,101.115,36.64,0,1,1,1,3,NONE,110,368
2026-05-28T00:03:00.922,2473923,-0.18,0.02,0.64,49.1,8.8,13.6,-22.0,53.6,-19.3,101.12,36.64,0,1,1,1,3,NONE,48,308
2026-05-28T00:03:00.973,2473971,-0.08,-0.07,0.84,33.0,-0.1,17.3,-21.8,54.6,-16.9,101.122,36.64,0,1,1,1,3,NONE,56,239
2026-05-28T00:03:01.019,2474019,-0.2,0.09,1.07,21.1,-4.2,17.7,-21.3,55.2,-16.1,101.12,36.64,0,1,1,1,3,NONE,72,311
2026-05-28T00:03:01.073,2474071,-0.26,0.43,1.13,13.2,2.8,1.1,-20.4,55.6,-15.2,101.118,36.64,0,1,1,1,3,NONE,58,240
2026-05-28T00:03:01.123,2474121,-0.15,0.34,1.05,20.3,8.1,-4.8,-21.3,55.7,-14.3,101.121,36.64,0,1,1,1,3,NONE,88,442
2026-05-28T00:03:01.172,2474170,-0.15,0.22,0.89,5.0,2.7,-7.0,-20.5,55.0,-14.2,101.123,36.63,0,1,1,1,3,NONE,57,262
2026-05-28T00:03:01.223,2474221,-0.13,0.15,0.83,10.5,-1.0,-5.3,-21.2,55.9,-15.8,101.122,36.64,0,1,1,1,3,NONE,59,243
2026-05-28T00:03:01.273,2474273,-0.15,0.16,0.95,15.1,-1.2,-1.6,-21.5,56.0,-15.0,101.121,36.64,0,1,1,1,3,NONE,62,243
2026-05-28T00:03:01.319,2474319,-0.21,0.17,0.99,10.4,2.3,1.9,-21.5,55.6,-15.3,101.117,36.63,0,1,1,1,3,NONE,31,144
2026-05-28T00:03:01.372,2474371,-0.23,0.16,0.95,4.5,3.4,1.3,-22.2,56.2,-15.1,101.121,36.63,0,1,1,1,3,NONE,43,210
2026-05-28T00:03:01.421,2474419,-0.22,0.14,0.93,5.0,3.7,2.7,-21.3,56.9,-14.3,101.12,36.63,0,1,1,1,3,NONE,40,175
2026-05-28T00:03:01.472,2474471,-0.21,0.17,0.93,4.8,2.7,2.9,-21.2,56.0,-14.3,101.119,36.64,0,1,1,1,3,NONE,41,211
2026-05-28T00:03:01.524,2474523,-0.19,0.18,0.95,5.6,2.3,2.2,-20.8,56.0,-14.2,101.116,36.63,0,1,1,1,3,NONE,42,149
2026-05-28T00:03:01.574,2474571,-0.18,0.17,0.95,5.5,3.8,0.7,-21.4,56.6,-14.8,101.118,36.63,0,1,1,1,3,NONE,43,219
2026-05-28T00:03:01.618,2474619,-0.18,0.14,0.94,4.6,4.0,0.5,-21.9,56.1,-14.4,101.121,36.63,0,1,1,1,3,NONE,37,204
2026-05-28T00:03:01.667,2474671,-0.18,0.15,0.94,3.9,2.7,1.9,-21.2,55.9,-14.2,101.12,36.63,0,1,1,1,3,NONE,64,335
2026-05-28T00:03:01.723,2474721,-0.2,0.16,0.94,3.1,2.3,2.9,-21.4,56.1,-14.3,101.123,36.62,0,1,1,1,3,NONE,106,504
2026-05-28T00:03:01.771,2474770,-0.22,0.17,0.96,2.1,3.1,2.6,-21.1,56.0,-15.0,101.119,36.63,0,1,1,1,3,NONE,119,546
2026-05-28T00:03:01.823,2474821,-0.21,0.19,0.95,-4.2,2.3,0.1,-20.6,56.1,-15.3,101.117,36.63,0,1,1,1,3,NONE,63,333
2026-05-28T00:03:01.875,2474873,-0.19,0.19,0.91,0.5,7.6,-0.1,-21.2,56.1,-15.8,101.119,36.63,0,1,1,1,3,NONE,33,222
2026-05-28T00:03:01.921,2474919,-0.17,0.17,0.94,-12.5,4.7,1.6,-21.1,55.5,-16.3,101.121,36.63,0,1,1,1,3,NONE,63,343
2026-05-28T00:03:01.973,2474971,-0.19,0.25,0.91,7.0,7.1,0.4,-21.7,55.7,-15.0,101.119,36.63,0,1,1,1,3,NONE,96,535
2026-05-28T00:03:02.023,2475019,-0.18,0.18,0.92,7.9,2.7,0.9,-21.4,55.7,-14.1,101.119,36.63,0,1,1,1,3,NONE,55,280
2026-05-28T00:03:02.074,2475071,-0.18,0.18,0.95,9.6,5.3,1.5,-21.2,55.7,-14.8,101.121,36.63,0,1,1,1,3,NONE,60,286
2026-05-28T00:03:02.124,2475123,-0.18,0.19,0.95,9.1,6.7,1.9,-21.3,56.4,-15.2,101.117,36.63,0,1,1,1,3,NONE,97,476
2026-05-28T00:03:02.174,2475171,-0.18,0.2,0.96,-4.8,5.5,2.6,-21.1,55.6,-15.8,101.12,36.63,0,1,1,1,3,NONE,51,242
2026-05-28T00:03:02.214,2475219,-0.2,0.2,0.89,3.8,6.8,0.1,-20.8,55.3,-15.2,101.121,36.63,0,1,1,1,3,NONE,68,233
2026-05-28T00:03:02.274,2475271,-0.18,0.18,1.0,3.0,4.6,1.0,-21.5,56.2,-16.0,101.12,36.62,0,1,1,1,3,NONE,89,457
2026-05-28T00:03:02.324,2475321,-0.18,0.21,0.9,7.2,8.4,-0.7,-20.9,55.6,-15.1,101.122,36.62,0,1,1,1,3,NONE,56,299
2026-05-28T00:03:02.372,2475369,-0.16,0.13,0.98,5.6,6.3,-0.4,-21.0,55.2,-15.0,101.12,36.63,0,1,1,1,3,NONE,58,286
2026-05-28T00:03:02.424,2475421,-0.2,0.2,0.9,-1.3,2.6,1.3,-21.2,55.0,-15.1,101.122,36.62,0,1,1,1,3,NONE,69,263
2026-05-28T00:03:02.471,2475473,-0.13,0.17,0.89,12.3,5.1,0.2,-21.3,55.8,-14.8,101.12,36.62,0,1,1,1,3,NONE,58,246
2026-05-28T00:03:02.521,2475519,-0.15,0.19,0.99,5.6,9.3,1.6,-21.1,55.4,-15.2,101.12,36.63,0,1,1,1,3,NONE,42,236
2026-05-28T00:03:02.572,2475571,-0.17,0.16,1.0,6.1,5.6,-0.6,-21.2,56.3,-15.3,101.118,36.62,0,1,1,1,3,NONE,60,244
2026-05-28T00:03:02.622,2475619,-0.14,0.16,0.93,9.8,5.9,-1.3,-21.1,56.0,-14.5,101.119,36.63,0,1,1,1,3,NONE,66,248
2026-05-28T00:03:02.672,2475671,-0.16,0.13,0.9,4.7,2.3,2.6,-21.5,55.8,-14.9,101.121,36.62,0,1,1,1,3,NONE,40,205
2026-05-28T00:03:02.726,2475723,-0.18,0.19,1.12,-5.7,2.0,6.4,-21.0,55.8,-14.3,101.121,36.63,0,1,1,1,3,NONE,53,179
2026-05-28T00:03:02.772,2475771,-0.22,0.33,0.87,8.4,2.9,-1.2,-20.9,55.9,-15.1,101.116,36.62,0,1,1,1,3,NONE,52,142
2026-05-28T00:03:02.821,2475819,-0.12,0.18,0.9,24.8,4.3,-2.5,-21.2,56.7,-14.2,101.118,36.62,0,1,1,1,3,NONE,37,184
2026-05-28T00:03:02.873,2475871,-0.13,0.04,0.86,13.7,4.3,-2.4,-21.2,56.1,-14.0,101.121,36.63,0,1,1,1,3,NONE,29,138
2026-05-28T00:03:02.918,2475919,-0.11,0.09,0.86,-7.3,-0.6,-1.3,-21.5,56.4,-15.2,101.12,36.62,0,1,1,1,3,NONE,31,138
2026-05-28T00:03:02.971,2475971,-0.17,0.25,0.93,-1.5,-3.0,4.3,-22.0,56.1,-13.7,101.121,36.62,0,1,1,1,3,NONE,58,195
2026-05-28T00:03:03.021,2476021,-0.17,0.17,1.03,3.5,-4.2,6.4,-21.3,56.3,-15.7,101.121,36.62,0,1,1,1,3,NONE,99,795
2026-05-28T00:03:03.073,2476069,-0.23,0.19,1.01,6.0,-1.1,5.7,-21.8,56.1,-14.9,101.115,36.62,0,1,1,1,3,NONE,76,446
2026-05-28T00:03:03.124,2476121,-0.18,0.11,1.05,0.9,3.1,4.3,-21.4,56.4,-14.4,101.121,36.62,0,1,1,1,3,NONE,56,252
2026-05-28T00:03:03.175,2476173,-0.23,0.26,0.84,-6.7,6.0,-0.7,-21.8,56.0,-14.3,101.118,36.61,0,1,1,1,3,NONE,50,232
2026-05-28T00:03:03.223,2476219,-0.13,0.13,0.87,7.2,7.5,-1.3,-22.0,56.4,-15.1,101.12,36.61,0,1,1,1,3,NONE,60,254
2026-05-28T00:03:03.271,2476271,-0.14,0.14,0.96,5.2,1.9,1.3,-21.3,56.2,-15.1,101.117,36.62,0,1,1,1,3,NONE,52,170
2026-05-28T00:03:03.321,2476319,-0.12,0.15,0.99,2.1,2.4,3.4,-21.7,55.8,-16.2,101.122,36.62,0,1,1,1,3,NONE,52,194
2026-05-28T00:03:03.373,2476371,-0.15,0.19,0.97,-2.0,-1.6,3.1,-21.8,56.1,-15.7,101.116,36.62,0,1,1,1,3,NONE,55,192
2026-05-28T00:03:03.422,2476422,-0.22,0.19,0.9,-1.5,4.0,2.1,-21.7,56.2,-14.6,101.121,36.62,0,1,1,1,3,NONE,45,188
2026-05-28T00:03:03.472,2476471,-0.2,0.22,0.88,1.9,13.2,-0.9,-21.5,55.5,-15.9,101.117,36.61,0,1,1,1,3,NONE,54,198
2026-05-28T00:03:03.522,2476519,-0.16,0.14,0.79,-1.6,3.4,-2.3,-22.0,55.6,-15.1,101.117,36.61,0,1,1,1,3,NONE,43,168
2026-05-28T00:03:03.572,2476571,-0.24,0.29,0.89,15.7,-3.8,-9.0,-22.1,55.7,-15.3,101.118,36.61,0,1,1,1,3,NONE,49,204
2026-05-28T00:03:03.623,2476621,-0.07,-0.06,1.0,0.9,-15.4,-6.5,-22.2,55.5,-14.6,101.118,36.61,0,1,1,1,3,NONE,65,262
2026-05-28T00:03:03.672,2476669,-0.22,0.3,1.16,4.2,-17.5,-3.4,-22.7,55.5,-14.7,101.116,36.61,0,1,1,1,3,NONE,58,350
2026-05-28T00:03:03.724,2476721,-0.12,0.15,0.97,12.1,-10.9,-3.6,-22.9,55.6,-14.9,101.119,36.61,0,1,1,1,3,NONE,39,194
2026-05-28T00:03:03.776,2476773,-0.27,0.25,0.93,1.9,-19.4,-10.4,-23.8,55.8,-14.5,101.12,36.61,0,1,1,1,3,NONE,69,229
2026-05-28T00:03:03.820,2476819,-0.31,0.21,0.81,3.8,-18.1,-12.9,-24.3,55.2,-15.6,101.122,36.61,0,1,1,1,3,NONE,60,225
2026-05-28T00:03:03.875,2476871,-0.33,0.2,0.92,19.9,-6.7,-4.3,-25.0,55.2,-14.2,101.119,36.61,0,1,1,1,3,NONE,63,404
2026-05-28T00:03:03.920,2476919,-0.37,0.14,0.93,8.6,-13.5,-4.2,-25.4,55.5,-14.8,101.119,36.61,0,1,1,1,3,NONE,97,475
2026-05-28T00:03:03.975,2476971,-0.27,0.23,0.94,14.5,-8.0,3.1,-26.1,55.6,-14.8,101.121,36.61,0,1,1,1,3,NONE,150,687
2026-05-28T00:03:04.022,2477022,-0.31,0.14,0.9,16.2,-4.9,3.8,-26.2,55.8,-13.5,101.123,36.62,0,1,1,1,3,NONE,122,533
2026-05-28T00:03:04.072,2477071,-0.33,0.16,0.91,10.9,-4.6,3.5,-26.5,56.4,-13.5,101.12,36.61,0,1,1,1,3,NONE,42,221
2026-05-28T00:03:04.120,2477119,-0.37,0.12,0.92,1.5,-4.3,0.2,-26.8,56.2,-13.7,101.118,36.61,0,1,1,1,3,NONE,56,258
2026-05-28T00:03:04.173,2477171,-0.41,0.24,1.02,9.5,-11.8,-9.5,-26.4,56.0,-12.8,101.119,36.61,0,1,1,1,3,NONE,62,255
2026-05-28T00:03:04.222,2477221,-0.42,0.11,0.91,5.9,-4.6,-7.1,-26.7,55.5,-12.8,101.121,36.61,0,1,1,1,3,NONE,43,205
2026-05-28T00:03:04.272,2477269,-0.27,0.04,0.73,15.1,4.8,-15.9,-27.2,55.7,-12.1,101.117,36.61,0,1,1,1,3,NONE,142,674
2026-05-28T00:03:04.323,2477321,-0.35,0.12,0.8,25.8,3.1,-13.5,-27.4,55.8,-11.2,101.118,36.61,0,1,1,1,3,NONE,223,714
2026-05-28T00:03:04.375,2477373,-0.36,0.13,1.1,10.3,-13.1,-6.1,-28.0,55.9,-10.3,101.121,36.61,0,1,1,1,3,NONE,123,442
2026-05-28T00:03:04.421,2477419,-0.42,0.14,1.1,-13.6,-17.7,-2.8,-28.1,55.9,-11.4,101.12,36.61,0,1,1,1,3,NONE,48,224
