window_start_ts,window_end_ts,session_id,class_th,label,source,class_en,category,svm_mean,svm_std,svm_max,svm_min,svm_dev_mean,jerk_mean,jerk_std,jerk_max,jerk_min,jerk_energy,jerk_sparsity,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,free_fall_n,impact_n,high_rot_n,GSI,fcri,angular_impulse,press_delta,press_slope,mic_p2p_max,mic_p2p_mean,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean
2026-05-27T23:57:06.169,2026-05-27T23:57:08.118,gradual_fall_gradual_fall_20260527_235642_class_01.csv,ค่อยๆล้ม,1,original,gradual_fall,fall,0.9910898069538797,0.009273324760909132,1.0109896141899777,0.9746281342132496,0.011066909376988945,0.4415037890144511,0.20993904897822846,0.9999999999999998,0.0,0.478,0.25,0.011066909376988945,0.006550542655531228,0.025371865786750436,0.0014510527770810189,5.577028350881267,2.1658150367625066,11.414464507807626,2.4758836806279896,69.52077059756733,0.7591687958306511,70.9385752169292,68.0277467359482,2.910828480980996,0,0,0,0.48887626246321264,0.10109896141899774,11.154056701762535,0.0,-0.0003320825515707788,1527.0,554.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:57:06.671,2026-05-27T23:57:08.622,gradual_fall_gradual_fall_20260527_235642_class_01.csv,ค่อยๆล้ม,1,original,gradual_fall,fall,0.9899926395473401,0.008779159532123996,1.0144949482377918,0.9746281342132496,0.011617181036134298,0.4417506613227773,0.20701776064118,0.9999999999999998,0.0,0.476,0.2,0.011617181036134298,0.006500923787711147,0.025371865786750436,0.0014510527770810189,5.326623261782839,1.3714352434708512,9.896969233053117,2.5806975801127883,69.57481077069177,0.7328255317657207,70.9385752169292,68.0277467359482,2.910828480980996,0,0,0,0.4878524367060187,0.10144949482377916,10.653246523565677,0.0,0.00028705440901377144,1527.0,398.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:57:07.172,2026-05-27T23:57:08.774,gradual_fall_gradual_fall_20260527_235642_class_01.csv,ค่อยๆล้ม,1,original,gradual_fall,fall,0.98945746716471,0.009753604113807804,1.0144949482377918,0.9746281342132496,0.012493830512228528,0.4400240927040433,0.1883340301987206,0.871779788708134,0.0,0.37799999999999995,0.18181818181818182,0.012493830512228528,0.007083924824824405,0.025371865786750436,0.0014510527770810189,5.387061411526322,1.315015710225927,8.63075894692929,2.5806975801127883,69.86691486025639,0.520243457939162,70.84719355339097,68.67060636230552,2.1765871910854457,0,0,0,0.4786344211304793,0.08844161916202116,8.888651329018431,0.0030000000000001137,-0.00010695187165014807,1105.0,277.7878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:57:07.674,2026-05-27T23:57:08.774,gradual_fall_gradual_fall_20260527_235642_class_01.csv,ค่อยๆล้ม,1,original,gradual_fall,fall,0.9893119275050745,0.008905133381497326,1.0144949482377918,0.9753460924205315,0.01216562301892241,0.40270790254564187,0.16550396556757843,0.6324555320336764,0.0,0.2180000000000001,0.21739130434782608,0.01216562301892241,0.006747881946248695,0.024653907579468504,0.0014510527770810189,5.685258877052999,1.2484795016769217,8.63075894692929,3.827531841800927,69.92759235175726,0.46239330425091546,70.84719355339097,68.86100654475467,1.9861870086362927,0,0,0,0.43539087885634953,0.06416229422332097,6.53804770861095,0.0,-0.00017786561265346887,558.0,235.65217391304347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:57:08.172,2026-05-27T23:57:08.774,gradual_fall_gradual_fall_20260527_235642_class_01.csv,ค่อยๆล้ม,1,original,gradual_fall,fall,0.988286956616455,0.010211561935848865,1.0144949482377918,0.9753460924205315,0.014327171233693101,0.4016167375373111,0.18875135245333652,0.6324555320336764,0.0,0.12800000000000014,0.15384615384615385,0.014327171233693101,0.006016938333980224,0.024653907579468504,0.002496882788171062,6.362367606841568,1.1219358153988273,8.63075894692929,4.9365980188789935,69.92704898716573,0.4613617511363371,70.84719355339097,69.21182078335212,1.6353727700388418,0,0,0,0.44376015698018356,0.06416229422332097,4.13553894444702,0.0010000000000047748,0.0005494505494261273,282.0,191.30769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:22.530,2026-05-27T23:35:24.470,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9921623903709431,0.07168536205820601,1.201124473150056,0.8117881497040962,0.05361316066155747,2.4865267413091985,2.177655795747863,8.094442537939225,0.0,21.849999999999998,0.25,0.05361316066155747,0.0482270490699109,0.2011244731500561,0.0001999800039989008,30.795211731534266,13.686332029070975,64.40822928787905,7.622335600063802,77.45950998392804,4.1580293342261685,83.67865177585371,63.816133286616335,19.862518489237374,0,0,0,3.3052987762076818,0.9722433028825653,61.59042346306853,-0.0020000000000095497,0.0002645403376969163,824.0,269.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:23.024,2026-05-27T23:35:24.972,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9930634503948752,0.1076103317057674,1.491676908717166,0.8117881497040962,0.06681903976099371,2.955772056222341,3.3688887710423376,16.86297719858507,0.0,40.172,0.25,0.06681903976099371,0.08463637005252761,0.49167690871716596,0.0001999800039989008,26.690513135963624,10.617803847263017,53.47569541389808,7.622335600063802,76.84990739056332,4.463385483060803,83.29766068247021,61.577188820091905,21.720471862378304,0,0,0,4.4817407332419394,2.5154113699353435,53.381026271927254,0.0030000000000001137,0.00013696060039590128,764.0,231.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:23.523,2026-05-27T23:35:25.476,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9923220371395548,0.11468205878516559,1.491676908717166,0.7870196947980399,0.0746278129435705,3.399426147279448,3.4329144861462555,16.86297719858507,0.0,46.681999999999995,0.25,0.0746278129435705,0.08741633289122808,0.49167690871716596,0.0001999800039989008,22.332356396842115,11.168386533623604,53.47569541389808,4.189272013130682,76.10590600606677,4.6122439070234025,83.29766068247021,61.577188820091905,21.720471862378304,0,0,0,4.83125242561388,2.5154113699353435,44.66471279368423,0.0010000000000047748,-0.00032833020638054687,1807.0,398.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:24.021,2026-05-27T23:35:25.967,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9950774116421292,0.10808998491812591,1.491676908717166,0.7870196947980399,0.06750305859437818,3.354280931212876,3.2899543210357307,16.86297719858507,0.0,44.15,0.25,0.06750305859437818,0.08456366711623663,0.49167690871716596,0.0001999800039989008,22.46485833737757,11.33591151524911,47.26436289637257,4.189272013130682,76.40626732079008,4.158487232075515,83.29766068247021,61.577188820091905,21.720471862378304,0,0,0,4.698403984333403,2.5154113699353435,44.92971667475515,0.0040000000000048885,-0.00014071294556663273,1807.0,402.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:24.518,2026-05-27T23:35:26.475,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9972780766167915,0.11101323299279586,1.491676908717166,0.7870196947980399,0.06954545256709213,3.232213831875233,3.4346460873042544,16.86297719858507,0.0,44.488,0.25,0.06954545256709213,0.0865723789303215,0.49167690871716596,0.0034938963441679682,24.194375669089446,11.72680416750329,47.26436289637257,4.189272013130682,76.34064132904173,4.163398209717645,82.55656230851376,61.577188820091905,20.979373488421857,0,0,0,4.716354524418198,2.5154113699353435,48.3887513381789,-0.0030000000000001137,0.00019136960599722746,1807.0,341.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:25.015,2026-05-27T23:35:26.973,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9855725879169471,0.07678980366358268,1.1982069938036584,0.7870196947980399,0.059114839978221825,2.398160107219885,1.95494964133072,7.974960814950753,0.0,19.146,0.25,0.059114839978221825,0.05109070228970261,0.2129803052019601,0.0034938963441679682,23.758267990067193,11.250064538132595,47.26436289637257,4.189272013130682,77.19488558589914,3.9091472020229516,87.06521238415218,67.46789739401144,19.59731499014073,0,0,0,3.094026502795346,0.9555653823784116,47.51653598013439,0.0010000000000047748,0.0005553470919558146,1807.0,324.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:25.524,2026-05-27T23:35:27.472,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9896238747864547,0.09044106618479954,1.231624942910787,0.7591442550661897,0.06849442046732879,2.530166989051195,1.9329394733192269,7.02566722810012,0.0,20.276000000000003,0.25,0.06849442046732879,0.059964696213148885,0.24085574493381035,0.0034938963441679682,27.324160878499505,12.58140422551779,57.89766834683414,8.210359310042405,78.14011140132159,3.7650172193766434,87.06521238415218,68.76595899199208,18.299253392160097,0,0,0,3.1840226129850273,0.8652986998718998,54.64832175699901,0.0010000000000047748,-0.0003508442776566883,430.0,166.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:26.012,2026-05-27T23:35:27.969,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.990828941572142,0.09857996014925478,1.231624942910787,0.7591442550661897,0.0749441131094785,2.715041986983465,2.074258182800993,7.02566722810012,0.0,23.348000000000003,0.25,0.0749441131094785,0.06469541533949322,0.24085574493381035,0.0034938963441679682,23.774620586879557,12.912810149224793,57.89766834683414,5.948108943185221,78.59596700327339,4.004054716207976,87.06521238415218,68.76595899199208,18.299253392160097,0,0,0,3.416723576761808,0.8652986998718998,47.549241173759114,-0.0030000000000001137,-0.001088180112586077,379.0,180.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:26.523,2026-05-27T23:35:28.466,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9861215927992504,0.09615978481189082,1.231624942910787,0.7591442550661897,0.07105177217871873,2.795413539241949,2.3088228915667828,9.965942002640794,0.0,26.29,0.25,0.07105177217871873,0.06626431974873367,0.24085574493381035,0.0022973610660659283,21.910646387154575,13.570430166250079,57.89766834683414,5.948108943185221,78.48282001280788,4.311308747935124,87.06521238415218,63.8090280610217,23.256184323130476,0,0,0,3.62560339805666,1.2274302750054684,43.82129277430915,-0.001999999999995339,-0.00024202626640665894,599.0,217.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:27.019,2026-05-27T23:35:28.959,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9890272587575417,0.09440646924095182,1.231624942910787,0.7591442550661897,0.06756453507501328,2.742287547885634,2.2252772871512887,9.965942002640794,0.0,24.944000000000003,0.25,0.06756453507501328,0.06684322018734606,0.24085574493381035,0.0022973610660659283,21.025317583479477,14.860653434954623,57.89766834683414,5.509083408335728,77.68203744128706,4.284221643603062,85.26718425472134,63.8090280610217,21.458156193699644,0,0,0,3.531571887984159,1.2274302750054684,42.050635166958955,0.0049999999999954525,0.0011500938086362288,599.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:27.518,2026-05-27T23:35:29.472,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9918889247173548,0.08562336727231502,1.231665539016173,0.8756711711595855,0.06112486109420443,2.741532872939775,2.2429885212792735,9.965942002640794,0.0,25.094,0.25,0.06112486109420443,0.0605053875411496,0.23166553901617304,0.001050551829573254,18.07245647632856,11.44129874232859,57.03910938996155,5.509083408335728,76.9626100936716,4.67318896337351,88.27906014231132,63.8090280610217,24.470032081289624,0,0,0,3.542174473399073,1.2274707328486492,36.14491295265713,0.0030000000000001137,0.0007166979362365368,599.0,255.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:28.021,2026-05-27T23:35:29.974,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.993768095895651,0.08485264627536646,1.2578553175941976,0.8756711711595855,0.05880878709827305,2.5407072783627003,2.3079875488561026,9.965942002640794,0.0,23.564,0.25,0.05880878709827305,0.061484427042367853,0.25785531759419755,0.001050551829573254,20.39466614970728,12.130986878320494,57.03910938996155,5.509083408335728,77.2643307809195,4.5698276938462685,88.27906014231132,63.8090280610217,24.470032081289624,0,0,0,3.4324918062538767,1.253571314285709,40.78933229941456,-0.000999999999990564,0.0003602251407370495,599.0,251.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:28.511,2026-05-27T23:35:30.466,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9849790380125867,0.08024210039498979,1.2578553175941976,0.8756711711595855,0.059113933220570666,2.4198741275601643,1.8262555151908322,7.634133873596923,0.0,18.381999999999998,0.25,0.059113933220570666,0.056302458863009275,0.25785531759419755,0.001050551829573254,19.82334181080373,12.897126402886837,63.337587576414684,5.081338406365,78.60430047649615,4.941626302275437,89.99999994204263,66.64200789304589,23.35799204899675,0,0,0,3.031666208539456,0.960263588812988,39.64668362160746,-0.001999999999995339,3.001876174053671e-05,458.0,244.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:29.024,2026-05-27T23:35:30.967,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9990261280194463,0.09304190203597984,1.2578553175941976,0.8756711711595855,0.06862623918187778,2.945530898143061,2.3265527563510204,9.308061022576076,0.0,28.177999999999997,0.25,0.06862623918187778,0.06283457055522126,0.25785531759419755,0.001050551829573254,18.681726585878927,11.253303593632602,63.337587576414684,5.081338406365,78.6623827802536,5.255457009462842,89.99999994204263,66.64200789304589,23.35799204899675,0,0,0,3.753531670307312,1.17081940537386,37.36345317175786,-0.0010000000000047748,1.5009380884675326e-05,458.0,216.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:29.522,2026-05-27T23:35:31.462,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,1.001185213241437,0.08414670989824241,1.2578553175941976,0.8782368700982668,0.060371240439415254,2.743721870603501,2.167484785822503,9.308061022576076,0.0,24.451999999999998,0.25,0.060371240439415254,0.05862923200019729,0.25785531759419755,0.0014510527770809079,21.597124737294983,12.629873438863948,63.337587576414684,5.081338406365,79.21226588861553,4.701347870791421,89.99999994204263,67.04273740823974,22.95726253380289,0,0,0,3.496569747624091,1.17081940537386,43.194249474589974,-0.0030000000000001137,-0.000514071294538931,458.0,199.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:30.022,2026-05-27T23:35:31.960,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9833582074089986,0.07859157665654372,1.2169223475637219,0.8362415918859812,0.0600140878009902,2.6606793028294105,2.044696957374173,9.308061022576076,0.0,22.52,0.25,0.0600140878009902,0.0534031314383187,0.21692234756372186,0.0014510527770809079,23.28938798738738,14.2354805740072,63.337587576414684,5.081338406365,79.21122369015431,4.710490381567628,89.99999994204263,67.04273740823974,22.95726253380289,0,0,0,3.3555923471125033,1.1327187470859656,46.578775974774764,0.0030000000000001137,6.191369607658605e-05,487.0,187.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:30.513,2026-05-27T23:35:32.475,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9976232669144857,0.0857631465774712,1.2169223475637219,0.8362415918859812,0.06387611015411276,2.5773946009977338,2.1363607070782153,9.308061022576076,0.0,22.414,0.25,0.06387611015411276,0.05727834427258037,0.21692234756372186,0.0014009813744056965,25.88119360094847,13.624318984456579,63.372549262279165,9.207062506576134,77.19139627762269,4.37078132291859,88.58738102886332,67.04273740823974,21.544643620623575,0,0,0,3.3476857678103538,1.1327187470859656,51.76238720189695,0.001999999999995339,0.0003433395872534935,1002.0,232.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:31.018,2026-05-27T23:35:32.976,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9907398267099445,0.07640088854685582,1.2014158314255725,0.8362415918859812,0.05657765206993617,2.154998455246891,1.6260324897994856,6.505382386916237,0.0,14.576,0.25,0.05657765206993617,0.05217102516113891,0.2014158314255725,0.001099395664586389,28.593818205883075,12.483030898339926,63.372549262279165,10.117806086301517,77.59161707241728,3.768163340345747,84.5821599929225,69.68771794682424,14.894442046098263,0,0,0,2.699629604223513,0.7815669389118246,57.18763641176616,-0.001999999999995339,0.00020825515949489656,1002.0,241.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T23:35:31.510,2026-05-27T23:35:33.464,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9795148119755659,0.07113882990654151,1.2014158314255725,0.8362415918859812,0.0552541135099617,1.7536361686653357,1.3725014345889632,6.505382386916237,0.0,9.918000000000001,0.25,0.0552541135099617,0.04926823509216188,0.2014158314255725,0.001099395664586389,26.963990945998045,12.019876965432529,63.372549262279165,10.117806086301517,77.35834648807669,3.349981929932071,84.5821599929225,71.02454208457802,13.557617908344483,0,0,0,2.2268812271874765,0.7815669389118246,53.9279818919961,0.0049999999999954525,-0.0003583489680959462,1002.0,238.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
