window_start_ts,window_end_ts,session_id,class_th,label,source,class_en,category,svm_mean,svm_std,svm_max,svm_min,svm_dev_mean,jerk_mean,jerk_std,jerk_max,jerk_min,jerk_energy,jerk_sparsity,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,free_fall_n,impact_n,high_rot_n,GSI,fcri,angular_impulse,press_delta,press_slope,mic_p2p_max,mic_p2p_mean,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,component_gait_motion,component_rotation_balance,component_posture_transition,component_impact_event,component_physio_stress,feature_risk_score,activity_prior_score,weighted_risk_score,activity_prior_floor,model2_risk_target,model2_risk_level,model2_high_risk_target
2026-05-27T23:36:12.018,2026-05-27T23:36:13.971,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9961519481171504,0.0749586303397166,1.252717047062105,0.8234682750416072,0.0530587111355397,2.4527504531873583,1.7524312295748463,7.025667228100119,0.0,18.174000000000003,0.25,0.0530587111355397,0.0530883879801858,0.2527170470621049,0.0014489502715553,18.100356049528287,10.478602525160728,51.27367745734647,3.215587038162705,76.70235411726314,4.060946731679658,84.09528779784777,66.7461309542586,17.34915684358917,0,0,0,3.014465126684998,0.8801173103626585,36.200712099056574,-0.0040000000000048,-0.000249530956845,1424.0,517.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2725251031138929,0.1808577453561657,0.17697962632355127,0.26958557426012497,0.14893617021276595,0.21828109271369064,0.2,0.2109686556282144,0.19,0.2109686556282144,low,0
2026-05-27T23:36:12.520,2026-05-27T23:36:14.468,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.996468577884804,0.0744168884611289,1.252717047062105,0.8914033879226622,0.0530645153343145,2.7321097682350883,2.060236931596561,8.51821577561874,0.0,23.418000000000003,0.25,0.0530645153343145,0.0522924606681126,0.2527170470621049,0.0014489502715553,17.949658744461686,9.418452683820735,44.43039500162024,3.215587038162705,77.2658948347138,4.624318197644925,87.66633204209998,66.7461309542586,20.920201087841377,0,0,0,3.421841609426129,1.0670914112670946,35.89931748892337,-0.0019999999999953,-0.0004878048780464,1060.0,409.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972211079752705,0.1662871189520799,0.19547219740917132,0.3161683529607222,0.14893617021276595,0.2361442973946499,0.2,0.22168657843678996,0.19,0.22168657843678996,low,0
2026-05-27T23:36:13.025,2026-05-27T23:36:14.968,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9844858924086224,0.071204126624784,1.252717047062105,0.8565045242145543,0.0530826528746472,2.573087114819681,1.955817654984465,8.51821577561874,0.0,20.892,0.25,0.0530826528746472,0.0499294216524168,0.2527170470621049,0.0014489502715553,17.18688842555369,8.906085910632603,44.43039500162024,3.215587038162705,77.4019813444699,4.221611777884916,87.66633204209998,66.7461309542586,20.920201087841377,0,0,0,3.232027227608084,1.0670914112670946,34.37377685110738,0.0,0.0004971857410976,1167.0,402.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287031671174508,0.15731710533565962,0.19060268917714163,0.2944634148579516,0.14893617021276595,0.2257084824030995,0.2,0.2154250894418597,0.19,0.2154250894418597,low,0
2026-05-27T23:36:13.522,2026-05-27T23:36:15.467,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9976870013968152,0.0826779731478181,1.252717047062105,0.8565045242145543,0.0599340930457403,2.998220816830616,2.355561914602024,9.787747442593725,0.0,29.075999999999997,0.25,0.0599340930457403,0.0569991376878125,0.2527170470621049,0.0028039310145672,16.343518414364627,8.353945525278718,43.63255665211472,4.415880433163924,76.15881018554822,4.443422208166325,87.66633204209998,66.7461309542586,20.920201087841377,0,0,0,3.812872932579841,1.226127807367568,32.687036828729255,0.0010000000000047,0.0003921200750588,1167.0,437.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310557097072123,0.14653786648664033,0.20491179341711374,0.36088209163533813,0.14893617021276595,0.25270441315283165,0.2,0.231622647891699,0.19,0.231622647891699,low,0
2026-05-27T23:36:14.021,2026-05-27T23:36:15.964,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9937757010878232,0.0771839097701419,1.2423767544509192,0.8565045242145543,0.0592531563520321,2.923329248817799,2.235877032174704,9.787747442593725,0.0,27.089999999999996,0.25,0.0592531563520321,0.0498513920234447,0.2423767544509192,0.0059678073623571,18.83935619444753,10.148037158915582,50.59772722168457,5.739337940912697,76.74301147512284,4.664866592233798,87.66633204209998,67.68860995757804,19.977722084521943,0,0,0,3.680353243915589,1.2160069901114876,37.678712388895065,0.0019999999999953,-0.0003489681050564,1167.0,419.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215843404381275,0.1846232755564903,0.1964310333931478,0.3457287001361984,0.14893617021276595,0.25275329384802486,0.2,0.23165197630881493,0.19,0.23165197630881493,low,0
2026-05-27T23:36:14.517,2026-05-27T23:36:16.472,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.992460576470222,0.0769708006480021,1.2423767544509192,0.8565045242145543,0.0587858520486137,2.8466792176158404,2.165968012689492,9.787747442593725,0.0,25.59,0.25,0.0587858520486137,0.0502550560488629,0.2423767544509192,0.0027960909377338,18.354414718601515,10.114838621430597,50.59772722168457,5.739337940912697,76.7301407470442,4.922193376462555,85.98301627447366,59.2646382496941,26.718378024779557,0,0,0,3.577009924503984,1.2160069901114876,36.70882943720303,0.0030000000000001,-0.0006472795497091,1167.0,348.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164743718184664,0.18038301263870252,0.22471810445871693,0.3339115747441197,0.14893617021276595,0.253484181033236,0.2,0.2320905086199416,0.19,0.2320905086199416,low,0
2026-05-27T23:36:15.016,2026-05-27T23:36:16.972,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9967369169378474,0.0730103993499188,1.2423767544509192,0.9011659114724656,0.0548986712374296,2.4963523499648046,1.877025557850824,8.289752710425082,0.0,19.51,0.25,0.0548986712374296,0.048242118741508,0.2423767544509192,0.0027960909377338,19.662958135204143,10.574926825903294,50.59772722168457,5.739337940912697,77.03642173062822,5.041877508877758,85.21251295575973,59.2646382496941,25.947874706065637,0,0,0,3.123299537348283,1.0298996067578623,39.32591627040829,-0.0019999999999953,-0.0005928705440937,2402.0,470.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28371454505830423,0.19367704117466547,0.21688480041886118,0.2820305962035231,0.14893617021276595,0.23439891941007263,0.2,0.2206393516460436,0.19,0.2206393516460436,low,0
2026-05-27T23:36:15.520,2026-05-27T23:36:17.470,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9926098261631132,0.0635667602165938,1.1935660853090624,0.9011659114724656,0.0505247021075522,2.369016179406306,1.675040997023997,8.289752710425082,0.0,16.836000000000002,0.25,0.0505247021075522,0.03927597421728,0.1935660853090623,0.0027960909377338,22.058324465447644,11.670650015189125,57.26901430965963,6.748333127521196,77.61811116600096,5.007978586107781,85.21251295575973,59.2646382496941,25.947874706065637,0,0,0,2.901378982484019,0.9894367690762256,44.11664893089529,0.0,-9.193245780092256e-05,2402.0,507.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654274476802013,0.22708317533817235,0.19732746904565515,0.25665437412316094,0.14893617021276595,0.22680146302485962,0.2,0.21608087781491578,0.19,0.21608087781491578,low,0
2026-05-27T23:36:16.012,2026-05-27T23:36:17.966,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9945262020646058,0.082976704001487,1.2762836675285003,0.8757853618324527,0.0600288371226761,2.4926874191023582,2.15371990533793,8.964373932405989,0.0,21.704000000000004,0.25,0.0600288371226761,0.0575468034254478,0.2762836675285003,0.0027960909377338,21.47919221278133,10.370935439312772,57.26901430965963,6.748333127521196,78.35693115933353,4.995520012145801,88.81899923659564,59.2646382496941,29.554360986901543,0,0,0,3.2942373927815223,1.1441084039548,42.95838442556267,0.0,0.001245778611649,2402.0,529.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034360765561272,0.2157197737437686,0.24824561775234533,0.30157703697404065,0.14893617021276595,0.25430497651274053,0.2,0.23258298590764434,0.19,0.23258298590764434,low,0
2026-05-27T23:36:16.521,2026-05-27T23:36:18.472,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.985381532192054,0.0762609730782396,1.2762836675285003,0.8757853618324527,0.0565854577595655,2.1857592598700397,1.8591547697522055,8.964373932405989,0.0,16.468,0.25,0.0565854577595655,0.0531744448587135,0.2762836675285003,0.0040916292848973,20.260741765912197,10.033361505249438,57.26901430965963,6.748333127521196,78.6449645992437,4.2980126166905634,88.81899923659564,70.56120942547935,18.257789811116297,0,0,0,2.8694947290420307,1.1441084039548,40.5214835318244,-0.0019999999999953,0.0012345215760135,2402.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27863984716666224,0.2037951659104832,0.191246782940474,0.2530084662589466,0.14893617021276595,0.22292297483925336,0.2,0.213753784903552,0.19,0.213753784903552,low,0
2026-05-27T23:36:17.021,2026-05-27T23:36:18.973,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9975908635020124,0.085863083204071,1.2762836675285003,0.8757853618324527,0.0635959645734215,2.9928483740431773,2.40371766436641,10.254754994635416,0.0,29.47,0.25,0.0635959645734215,0.0577392958560396,0.2762836675285003,0.0040916292848973,22.554598818120255,12.485254188587769,57.26901430965963,6.748333127521196,77.87075114734,4.588888739128955,88.81899923659564,67.87849175786263,20.94050747873301,0,0,0,3.838619543533847,1.3087976314159495,45.10919763624052,0.0030000000000001,0.0001913696060375,1214.0,405.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33916752376462583,0.2353251897417179,0.21543179040470414,0.3638261709604153,0.14893617021276595,0.27508649612526553,0.2,0.24505189767515934,0.19,0.24505189767515934,low,0
2026-05-27T23:36:17.519,2026-05-27T23:36:19.463,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9989554101339454,0.0970983448062888,1.2762836675285003,0.8598255637046389,0.0703615441555099,3.2119716568570453,2.6346229475101373,10.254754994635416,0.0,34.516,0.25,0.0703615441555099,0.0669210941046352,0.2762836675285003,0.0002499687578101,20.321945216613084,10.468024771320351,49.10325854767685,5.418486873657627,79.34758576581014,4.317438636259929,88.81899923659564,67.87849175786263,20.94050747873301,0,0,0,4.154274906647368,1.3087976314159495,40.643890433226176,0.0,-0.0003489681050634,1214.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36530910334131583,0.19693110474425612,0.22647763483474537,0.3999208022131418,0.14893617021276595,0.2843916533318348,0.2,0.2506349919991009,0.19,0.2506349919991009,low,0
2026-05-27T23:36:18.019,2026-05-27T23:36:19.973,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.990704821330195,0.0820302199991349,1.2192210628101865,0.8598255637046389,0.0642097960645051,3.0403335680851065,2.340592188907517,10.254754994635416,0.0,29.444,0.25,0.0642097960645051,0.0518889143166894,0.2192210628101862,0.0002499687578101,18.938101803899457,11.38545344134963,49.10325854767685,5.418486873657627,78.72558279259424,4.359769975962325,89.38236710836426,67.87849175786263,21.50387535050163,0,0,0,3.8369258528149848,1.2502813283417458,37.876203607798914,0.0,-0.0004108818011156,1214.0,388.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3377188699866647,0.1898911532438412,0.20269989715444217,0.3636325004288885,0.14893617021276595,0.2630861887116046,0.2,0.23785171322696277,0.19,0.23785171322696277,low,0
2026-05-27T23:36:18.518,2026-05-27T23:36:20.475,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9994367694639188,0.0895747946887166,1.2192210628101865,0.844630096551147,0.0715473303751418,3.538916401129101,2.545598300168244,10.254754994635416,0.0,38.008,0.25,0.0715473303751418,0.0538975007616569,0.2192210628101862,0.0002499687578101,23.12969895991528,13.454777070754236,49.10325854767685,5.418486873657627,79.6670032145284,4.387521006105423,89.38236710836426,67.87849175786263,21.50387535050163,0,0,0,4.359357750861932,1.2502813283417458,46.25939791983057,-0.0040000000000048,-0.001030018761716,3600.0,648.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37245299665692166,0.23545265211061173,0.21302474207315072,0.423371661926629,0.14893617021276595,0.2968397557105921,0.2,0.2581038534263553,0.19,0.2581038534263553,low,0
2026-05-27T23:36:19.016,2026-05-27T23:36:20.967,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9993924676591563,0.097709751745372,1.2474373731775077,0.844630096551147,0.0746836947234326,2.969721415261567,2.267323249061949,8.890444308357146,0.0,27.919999999999995,0.25,0.0746836947234326,0.063007225174138,0.2474373731775074,0.0002499687578101,20.203206505150234,11.025830894325166,47.869092324797634,5.418486873657627,80.65776633194353,4.010331091767212,89.38236710836426,70.15122345078798,19.231143657576283,0,0,0,3.7363083384538807,1.109027249439796,40.40641301030047,-0.0030000000000001,-0.0014183864915437,3600.0,556.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34388975544968386,0.19727860976392253,0.21490425477563715,0.3521270660126709,0.14893617021276595,0.26548578773766973,0.2,0.23929147264260184,0.19,0.23929147264260184,low,0
2026-05-27T23:36:19.524,2026-05-27T23:36:21.463,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9875756428833494,0.085815788661173,1.2474373731775077,0.844630096551147,0.0684180964077336,2.7153555148665625,2.1125445386745687,8.890444308357146,0.0,23.672000000000004,0.25,0.0684180964077336,0.0532698631239395,0.2474373731775074,0.0074779599424504,19.81562888861391,11.275165264807862,47.869092324797634,5.049752469181039,79.39342664476189,4.596925102034088,89.38236710836426,67.90280316003002,21.47956394833425,0,0,0,3.440348819523974,1.109027249439796,39.63125777722783,0.0,-0.0007129455909782,3600.0,489.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187163295759488,0.19526884736502081,0.21572669626897345,0.31828461963019816,0.14893617021276595,0.2512495582687167,0.2,0.23074973496123002,0.19,0.23074973496123002,low,0
2026-05-27T23:36:20.021,2026-05-27T23:36:21.971,corrected_walking_corrected_walking_20260527_233522_class_01.csv,คนแก้เดิน,0,original,corrected_walking,activity,0.9944055362556264,0.0855869701774761,1.2474373731775077,0.844630096551147,0.0640605551362581,3.2692005015710293,2.875296172662519,11.603447763488228,0.0,37.91,0.25,0.0640605551362581,0.0570322081317366,0.2474373731775074,0.0034559718707858,23.986677325644536,13.105649960051975,63.47637355741111,5.049752469181039,79.67963564058077,5.934078967169517,88.20462989623596,55.51473010988649,32.689899786349464,0,0,0,4.353734029542916,1.447457439788818,47.97335465128907,0.0079999999999955,0.0014577861163366,3600.0,488.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36884836927949805,0.2577191665186575,0.2681808476375336,0.42272859936220497,0.14893617021276595,0.31137049604093864,0.2,0.2668222976245632,0.19,0.2668222976245632,low,0
