pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p
2026-05-27T23:36:09.216,862171,0.95,-0.24,-0.14,-19.7,3.1,-3.4,-0.8,7.2,-17.0,101.12,35.98,0,1,0,0,1,NONE,194,977
2026-05-27T23:36:09.273,862225,0.88,-0.28,-0.05,-16.1,3.1,-0.4,-2.0,6.9,-17.0,101.125,35.99,0,1,0,0,1,NONE,126,661
2026-05-27T23:36:09.322,862271,0.91,-0.31,-0.06,-20.1,13.9,4.5,-0.9,7.4,-16.9,101.119,35.98,0,1,0,0,1,NONE,127,668
2026-05-27T23:36:09.374,862323,0.92,-0.29,-0.06,-6.9,17.3,5.9,-1.4,6.1,-15.9,101.122,35.98,0,1,0,0,1,NONE,83,452
2026-05-27T23:36:09.418,862374,0.98,-0.17,-0.01,-8.7,12.2,4.2,-1.3,5.3,-16.7,101.118,35.98,0,1,0,0,1,NONE,193,1017
2026-05-27T23:36:09.470,862423,0.94,-0.16,-0.0,10.6,1.6,9.0,-1.5,5.1,-14.8,101.124,35.99,0,1,0,0,1,NONE,189,845
2026-05-27T23:36:09.518,862471,1.09,-0.29,-0.11,35.9,21.9,12.2,-1.8,5.3,-16.2,101.121,35.98,0,1,0,0,1,NONE,81,438
2026-05-27T23:36:09.568,862523,1.0,-0.48,-0.27,-19.1,14.9,-1.5,-1.3,5.1,-17.1,101.122,35.99,0,1,0,0,1,NONE,334,1588
2026-05-27T23:36:09.612,862573,1.06,-0.05,-0.18,20.2,6.3,17.3,-2.1,4.6,-17.0,101.124,35.98,0,1,0,0,1,NONE,304,1497
2026-05-27T23:36:09.659,862621,0.95,-0.24,-0.22,30.7,0.9,16.4,-2.1,4.4,-16.8,101.123,35.98,0,1,0,0,1,NONE,257,1647
2026-05-27T23:36:09.723,862673,0.86,-0.11,-0.3,16.7,9.4,13.4,-2.1,4.3,-17.8,101.123,35.98,0,1,0,0,1,NONE,352,1857
2026-05-27T23:36:09.769,862725,0.85,-0.07,-0.28,22.8,5.5,9.1,-3.4,4.3,-17.7,101.12,35.99,0,1,0,0,1,NONE,192,1160
2026-05-27T23:36:09.821,862771,0.93,-0.07,-0.23,7.7,13.8,7.4,-3.6,4.9,-18.7,101.121,35.98,0,1,0,0,1,NONE,152,759
2026-05-27T23:36:09.865,862825,1.01,-0.17,-0.24,-14.2,10.1,7.3,-3.3,3.7,-18.0,101.118,35.98,0,1,0,0,1,NONE,87,584
2026-05-27T23:36:09.918,862871,0.96,-0.06,-0.2,-3.5,7.8,9.9,-3.7,4.0,-16.5,101.119,35.99,0,1,0,0,1,NONE,161,1163
2026-05-27T23:36:09.966,862923,0.92,-0.15,-0.22,-14.2,19.3,14.2,-3.5,4.1,-16.5,101.12,35.98,0,1,0,0,1,NONE,131,862
2026-05-27T23:36:10.014,862975,0.92,-0.1,-0.22,-16.1,8.2,9.6,-4.0,2.4,-15.5,101.121,35.98,0,1,0,0,1,NONE,228,1383
2026-05-27T23:36:10.073,863023,0.91,-0.11,-0.18,-25.6,14.6,7.6,-3.9,2.8,-15.5,101.12,35.98,0,1,0,0,1,NONE,141,869
2026-05-27T23:36:10.122,863071,0.9,-0.12,-0.2,-30.5,17.7,3.2,-3.3,1.8,-15.2,101.121,35.98,0,1,0,0,1,NONE,127,816
2026-05-27T23:36:10.174,863123,0.91,-0.13,-0.18,-31.2,17.0,-1.6,-3.8,1.2,-13.1,101.117,35.97,0,1,0,0,1,NONE,89,657
2026-05-27T23:36:10.217,863173,0.93,-0.21,-0.21,-36.9,13.9,-4.6,-3.1,0.5,-11.4,101.119,35.97,0,1,0,0,1,NONE,70,466
2026-05-27T23:36:10.265,863221,1.0,-0.18,-0.19,-47.2,11.8,-6.5,-3.3,0.4,-10.5,101.124,35.98,0,1,0,0,1,NONE,126,664
2026-05-27T23:36:10.314,863273,1.03,-0.24,-0.13,-43.3,-0.5,-4.3,-2.6,0.0,-8.6,101.121,35.97,0,1,0,0,1,NONE,157,963
2026-05-27T23:36:10.362,863325,1.09,-0.16,-0.25,-47.2,13.0,0.5,-2.1,-0.5,-5.4,101.122,35.98,0,1,1,1,3,NONE,104,688
2026-05-27T23:36:10.414,863371,1.04,-0.13,-0.39,-17.6,14.8,-2.2,-2.7,-1.9,-2.8,101.121,35.97,0,1,1,1,3,NONE,91,492
2026-05-27T23:36:10.473,863423,0.92,-0.2,-0.47,-8.8,-5.2,-6.0,-2.4,-1.5,-3.4,101.125,35.98,0,1,1,1,3,NONE,146,893
2026-05-27T23:36:10.522,863471,0.81,-0.2,-0.28,-25.4,11.3,-15.1,-1.5,-1.5,-1.9,101.121,35.98,0,1,1,1,3,NONE,202,1340
2026-05-27T23:36:10.572,863523,0.86,-0.32,-0.35,-40.3,15.7,-9.1,-1.2,-1.2,-0.8,101.122,35.97,0,1,0,1,2,NONE,71,568
2026-05-27T23:36:10.622,863575,0.89,-0.34,-0.28,-22.5,12.1,3.1,-1.1,-1.5,1.1,101.125,35.98,0,1,0,1,2,NONE,158,881
2026-05-27T23:36:10.666,863623,0.91,-0.29,-0.27,-33.2,8.6,5.9,-1.2,-1.2,1.7,101.122,35.98,0,1,0,0,1,NONE,198,1244
2026-05-27T23:36:10.717,863671,0.9,-0.28,-0.29,-13.8,13.7,4.0,-1.3,-1.1,2.1,101.122,35.98,0,1,0,0,1,NONE,116,721
2026-05-27T23:36:10.762,863723,0.87,-0.28,-0.25,-10.8,2.7,6.1,-1.8,-1.4,3.3,101.12,35.97,0,1,0,0,1,NONE,250,1309
2026-05-27T23:36:10.815,863773,0.89,-0.39,-0.25,-22.2,7.1,6.7,-1.6,-0.8,4.2,101.119,35.98,0,1,0,0,1,NONE,220,1280
2026-05-27T23:36:10.864,863821,0.89,-0.36,-0.2,-27.8,3.3,11.1,-2.6,-0.8,6.2,101.124,35.99,0,1,0,0,1,NONE,227,1251
2026-05-27T23:36:10.923,863873,0.89,-0.29,-0.2,-32.8,3.1,13.8,-2.3,-0.4,7.8,101.123,35.97,0,1,0,0,1,NONE,211,1377
2026-05-27T23:36:10.975,863925,0.88,-0.29,-0.18,-20.8,6.4,17.9,-2.6,-0.3,8.3,101.122,35.98,0,1,0,0,1,NONE,176,1172
2026-05-27T23:36:11.021,863971,0.89,-0.28,-0.22,-14.3,9.8,20.6,-3.6,0.2,9.2,101.117,35.98,0,1,0,0,1,NONE,172,1056
2026-05-27T23:36:11.071,864023,0.95,-0.27,-0.2,-5.2,10.2,20.9,-4.6,0.4,7.9,101.121,35.97,0,1,0,1,2,NONE,210,1168
2026-05-27T23:36:11.115,864071,0.92,-0.25,-0.13,-5.1,3.2,20.4,-5.7,0.3,10.2,101.125,35.98,0,1,0,1,2,NONE,145,854
2026-05-27T23:36:11.163,864123,0.96,-0.29,-0.08,2.8,-0.6,19.5,-5.9,0.3,10.5,101.122,35.98,0,1,0,0,1,NONE,171,944
2026-05-27T23:36:11.216,864175,1.05,-0.35,-0.22,17.0,11.2,18.2,-6.0,-0.1,9.9,101.118,35.97,0,1,0,0,1,NONE,139,985
2026-05-27T23:36:11.264,864223,1.0,-0.23,-0.41,-8.9,11.0,8.0,-6.2,-0.1,10.8,101.119,35.98,0,1,0,0,1,NONE,174,994
2026-05-27T23:36:11.316,864271,0.94,-0.21,-0.29,-30.8,4.2,6.8,-7.0,1.4,12.0,101.121,35.98,0,1,0,0,1,NONE,160,895
2026-05-27T23:36:11.374,864323,0.94,-0.12,-0.3,8.7,-1.2,17.9,-6.8,1.1,12.0,101.12,35.97,0,1,0,0,1,NONE,172,1092
2026-05-27T23:36:11.423,864373,0.92,-0.08,-0.23,0.1,-5.3,13.8,-7.0,1.1,12.5,101.122,35.98,0,1,0,0,1,NONE,115,707
2026-05-27T23:36:11.472,864421,0.93,-0.07,-0.24,-4.3,-5.9,5.6,-7.4,1.6,11.5,101.121,35.98,0,1,0,1,2,NONE,78,448
2026-05-27T23:36:11.522,864473,0.99,-0.15,-0.2,-4.6,-3.8,3.1,-7.5,1.4,13.8,101.121,35.98,0,1,0,1,2,NONE,162,1194
2026-05-27T23:36:11.579,864525,0.9,-0.16,-0.24,-19.1,0.7,8.6,-7.4,2.5,13.7,101.121,35.98,0,1,0,0,1,NONE,132,951
2026-05-27T23:36:11.618,864571,0.92,-0.11,-0.2,-18.4,4.0,12.5,-7.2,2.4,13.1,101.121,35.98,0,1,0,0,1,NONE,191,1096
2026-05-27T23:36:11.666,864623,0.98,-0.05,-0.18,-10.6,3.1,9.3,-7.8,2.5,14.5,101.125,35.98,0,1,0,0,1,NONE,141,763
2026-05-27T23:36:11.718,864671,0.91,-0.15,-0.13,-9.8,3.8,7.0,-8.2,2.7,14.0,101.12,35.98,0,1,0,0,1,NONE,106,755
2026-05-27T23:36:11.763,864723,0.91,-0.15,-0.18,-15.7,13.8,1.8,-8.0,3.2,14.3,101.122,35.97,0,1,0,0,1,NONE,121,836
2026-05-27T23:36:11.824,864774,0.94,-0.12,-0.18,-17.0,11.0,-2.0,-7.9,3.2,15.9,101.118,35.98,0,1,0,0,1,NONE,68,399
2026-05-27T23:36:11.871,864823,0.94,-0.19,-0.13,-25.3,8.2,-4.5,-7.3,4.5,16.2,101.116,35.97,0,1,0,0,1,NONE,49,370
2026-05-27T23:36:11.921,864871,0.96,-0.23,-0.1,-38.6,7.5,-2.0,-8.1,4.9,17.2,101.123,35.98,0,1,0,0,1,NONE,95,503
2026-05-27T23:36:11.972,864923,0.91,-0.23,-0.16,-42.8,13.1,-2.3,-8.3,6.1,20.4,101.124,35.97,0,1,0,1,2,NONE,46,272
2026-05-27T23:36:12.018,864973,1.1,-0.17,-0.2,-47.5,19.3,-0.5,-8.5,7.0,19.7,101.123,35.98,0,1,0,1,2,NONE,119,738
2026-05-27T23:36:12.065,865022,0.98,-0.06,-0.27,-32.2,6.2,0.4,-8.4,8.3,21.1,101.121,35.98,0,1,1,1,3,NONE,212,1326
2026-05-27T23:36:12.119,865073,1.03,-0.15,-0.34,-19.7,11.2,-2.1,-8.6,9.5,21.9,101.121,35.97,0,1,1,1,3,NONE,192,1424
2026-05-27T23:36:12.175,865125,0.78,-0.16,-0.21,-14.7,-1.2,-7.4,-7.7,9.7,21.9,101.122,35.98,0,1,1,1,3,NONE,188,1270
2026-05-27T23:36:12.221,865171,0.86,-0.24,-0.33,-22.9,18.6,-5.1,-7.9,10.6,21.6,101.119,35.97,0,1,1,1,3,NONE,151,860
2026-05-27T23:36:12.269,865223,0.89,-0.3,-0.29,-17.9,15.9,0.7,-8.7,11.5,22.7,101.119,35.98,0,1,1,1,3,NONE,172,1200
2026-05-27T23:36:12.319,865271,0.96,-0.24,-0.23,-12.5,14.6,4.8,-9.3,12.5,23.9,101.123,35.97,0,1,1,1,3,NONE,217,1119
2026-05-27T23:36:12.370,865323,0.98,-0.23,-0.28,-3.7,9.0,2.6,-9.4,12.0,23.5,101.118,35.97,0,1,0,1,2,NONE,139,743
2026-05-27T23:36:12.420,865375,0.91,-0.23,-0.22,-11.4,1.6,1.1,-8.5,12.6,24.8,101.121,35.97,0,1,0,1,2,NONE,105,641
2026-05-27T23:36:12.473,865423,0.9,-0.28,-0.2,-7.1,5.4,0.2,-8.9,12.9,23.4,101.119,35.97,0,1,0,0,1,NONE,118,866
2026-05-27T23:36:12.520,865471,0.92,-0.29,-0.19,-5.3,5.1,5.1,-8.9,14.4,24.8,101.125,35.98,0,1,0,0,1,NONE,142,913
2026-05-27T23:36:12.563,865523,0.91,-0.3,-0.18,-6.2,5.2,11.0,-8.6,14.0,25.2,101.124,35.98,0,1,0,0,1,NONE,112,737
2026-05-27T23:36:12.620,865573,0.93,-0.25,-0.16,-0.8,4.6,12.1,-9.0,13.9,26.0,101.121,35.97,0,1,0,0,1,NONE,123,799
2026-05-27T23:36:12.656,865621,0.96,-0.25,-0.14,2.7,2.3,12.5,-9.5,14.2,24.3,101.125,35.97,0,1,0,1,2,NONE,72,423
2026-05-27T23:36:12.723,865673,0.9,-0.28,-0.14,-4.0,3.1,12.4,-9.8,14.1,26.2,101.119,35.97,0,1,0,1,2,NONE,109,670
2026-05-27T23:36:12.777,865725,0.98,-0.2,-0.12,13.7,-0.3,11.8,-9.8,14.7,25.7,101.122,35.98,0,1,0,1,2,NONE,109,565
2026-05-27T23:36:12.821,865771,0.92,-0.21,-0.12,23.7,-10.1,13.7,-9.6,14.5,25.7,101.121,35.97,0,1,0,1,2,NONE,79,438
2026-05-27T23:36:12.864,865823,1.04,-0.4,-0.39,28.2,15.4,6.9,-9.9,13.3,24.2,101.122,35.97,0,1,0,1,2,NONE,143,664
2026-05-27T23:36:12.921,865871,1.02,-0.23,-0.27,-24.2,-3.8,5.2,-9.1,12.5,25.0,101.123,35.98,0,1,0,1,2,NONE,46,265
2026-05-27T23:36:12.972,865923,0.85,-0.06,-0.35,7.3,-0.1,13.4,-9.8,13.8,24.8,101.121,35.98,0,1,0,0,1,NONE,41,217
2026-05-27T23:36:13.025,865975,0.87,-0.04,-0.19,40.9,-13.0,11.5,-9.3,13.3,24.5,101.12,35.97,0,1,0,0,1,NONE,63,354
2026-05-27T23:36:13.072,866023,0.92,-0.08,-0.25,12.0,6.2,1.2,-9.3,12.4,22.7,101.122,35.98,0,1,1,1,3,NONE,31,181
2026-05-27T23:36:13.122,866071,0.98,-0.05,-0.2,22.1,-7.0,-4.1,-9.0,12.9,23.9,101.119,35.97,0,1,1,1,3,NONE,26,156
2026-05-27T23:36:13.168,866123,0.99,-0.2,-0.21,2.8,0.9,1.3,-8.5,11.8,22.4,101.12,35.97,0,1,0,1,2,NONE,30,211
2026-05-27T23:36:13.222,866173,0.94,-0.08,-0.24,2.2,2.2,4.6,-8.3,11.7,23.3,101.122,35.97,0,1,0,1,2,NONE,32,165
2026-05-27T23:36:13.269,866221,0.9,-0.03,-0.19,12.5,-0.2,4.7,-8.1,12.0,23.3,101.12,35.97,0,1,1,1,3,NONE,32,173
2026-05-27T23:36:13.322,866273,0.92,-0.04,-0.25,20.4,-2.9,1.8,-8.2,11.9,24.0,101.121,35.98,0,1,1,1,3,NONE,73,376
2026-05-27T23:36:13.362,866325,0.89,-0.15,-0.12,-7.0,9.2,-1.6,-8.2,11.4,23.0,101.123,35.97,0,1,0,0,1,NONE,102,347
2026-05-27T23:36:13.416,866371,0.98,-0.18,-0.17,-17.8,28.4,-6.3,-7.8,12.0,22.4,101.121,35.97,0,1,0,0,1,NONE,41,226
2026-05-27T23:36:13.473,866423,0.97,-0.19,-0.13,-0.1,11.9,-2.7,-9.0,13.0,24.6,101.122,35.97,0,1,1,1,3,NONE,53,221
2026-05-27T23:36:13.522,866471,0.95,-0.18,-0.1,-12.6,11.4,-6.7,-8.9,12.3,23.2,101.119,35.97,0,1,1,1,3,NONE,74,151
2026-05-27T23:36:13.574,866523,1.22,-0.05,-0.28,5.7,24.4,-2.9,-8.9,13.3,23.4,101.121,35.98,0,1,1,1,3,NONE,25,182
2026-05-27T23:36:13.623,866575,0.94,-0.18,-0.28,4.0,2.9,-3.5,-8.9,13.8,25.6,101.125,35.97,0,1,1,1,3,NONE,73,386
2026-05-27T23:36:13.670,866623,0.97,-0.12,-0.42,-12.0,15.7,-0.4,-9.7,13.8,25.5,101.118,35.97,0,1,0,0,1,NONE,62,402
2026-05-27T23:36:13.723,866671,0.92,-0.22,-0.25,-12.9,-1.2,-1.3,-10.3,13.6,25.5,101.12,35.97,0,1,0,0,1,NONE,51,311
2026-05-27T23:36:13.766,866723,0.92,-0.16,-0.26,-12.0,-2.3,-2.9,-9.2,13.9,24.4,101.121,35.97,0,1,0,0,1,NONE,34,175
2026-05-27T23:36:13.823,866773,0.98,-0.27,-0.26,0.1,-4.3,1.0,-9.0,15.1,25.6,101.122,35.97,0,1,0,0,1,NONE,42,184
2026-05-27T23:36:13.860,866821,0.93,-0.16,-0.26,7.0,-7.1,-6.2,-8.6,14.9,25.3,101.121,35.97,0,1,0,1,2,NONE,99,263
2026-05-27T23:36:13.923,866873,0.88,-0.24,-0.24,3.5,-4.6,-4.2,-8.0,15.1,25.0,101.122,35.97,0,1,0,1,2,NONE,54,206
2026-05-27T23:36:13.971,866925,0.91,-0.25,-0.24,12.7,-1.8,-4.3,-7.5,14.9,25.4,101.119,35.97,0,1,0,0,1,NONE,37,171
2026-05-27T23:36:14.021,866971,0.9,-0.28,-0.19,11.1,1.7,-2.6,-7.5,14.9,23.8,101.122,35.97,0,1,0,0,1,NONE,72,358
2026-05-27T23:36:14.072,867023,0.92,-0.18,-0.17,15.6,0.4,1.8,-7.1,14.4,24.5,101.122,35.97,0,1,0,1,2,NONE,63,291
2026-05-27T23:36:14.117,867071,0.93,-0.22,-0.16,14.7,4.9,10.4,-7.2,14.1,24.3,101.118,35.97,0,1,0,1,2,NONE,29,182
2026-05-27T23:36:14.165,867123,0.98,-0.24,-0.12,21.0,-0.1,15.0,-7.7,13.5,24.2,101.122,35.97,0,1,0,0,1,NONE,127,725
2026-05-27T23:36:14.224,867175,0.97,-0.15,-0.04,23.7,-8.9,12.6,-7.3,12.7,24.0,101.121,35.97,0,1,0,0,1,NONE,202,859
2026-05-27T23:36:14.273,867223,0.99,-0.36,-0.41,28.3,21.9,5.6,-7.8,12.8,22.2,101.125,35.97,0,1,0,0,1,NONE,165,783
2026-05-27T23:36:14.321,867271,0.88,-0.15,-0.23,-8.0,-3.0,-0.6,-7.7,12.9,23.2,101.12,35.97,0,1,0,0,1,NONE,103,503
2026-05-27T23:36:14.372,867323,1.08,-0.15,-0.41,28.1,10.6,4.3,-7.8,12.4,24.0,101.121,35.97,0,1,0,0,1,NONE,94,528
2026-05-27T23:36:14.418,867373,0.88,-0.1,-0.26,25.2,-7.9,6.8,-7.4,11.5,23.6,101.121,35.96,0,1,0,0,1,NONE,251,1060
2026-05-27T23:36:14.468,867421,0.94,-0.15,-0.24,15.4,9.8,5.9,-7.6,11.4,22.2,101.123,35.97,0,1,0,0,1,NONE,119,544
2026-05-27T23:36:14.517,867473,0.96,-0.11,-0.23,3.1,-5.8,5.3,-7.7,11.1,22.4,101.119,35.97,0,1,0,0,1,NONE,62,395
2026-05-27T23:36:14.564,867525,0.89,-0.07,-0.25,8.2,1.2,2.7,-7.3,11.0,22.2,101.121,35.97,0,1,0,0,1,NONE,93,550
2026-05-27T23:36:14.621,867571,0.95,-0.08,-0.21,15.7,0.6,0.4,-7.1,11.6,21.9,101.121,35.97,0,1,0,0,1,NONE,92,539
2026-05-27T23:36:14.665,867623,0.89,-0.1,-0.23,12.6,7.4,0.6,-7.6,10.7,21.5,101.122,35.98,0,1,0,0,1,NONE,59,323
2026-05-27T23:36:14.707,867671,0.92,-0.08,-0.2,18.0,8.7,0.9,-7.2,10.4,21.6,101.119,35.97,0,1,0,0,1,NONE,55,335
2026-05-27T23:36:14.773,867723,0.96,-0.04,-0.17,14.5,9.2,-2.6,-7.3,9.5,21.3,101.125,35.97,0,1,0,0,1,NONE,74,391
2026-05-27T23:36:14.819,867775,0.91,-0.13,-0.14,14.9,10.6,-6.1,-7.1,9.9,21.7,101.122,35.97,0,1,0,0,1,NONE,78,467
2026-05-27T23:36:14.873,867823,0.96,-0.17,-0.18,-0.9,13.6,-8.9,-7.7,10.1,21.3,101.125,35.97,0,1,0,1,2,NONE,106,729
2026-05-27T23:36:14.919,867874,1.01,-0.04,-0.2,15.6,7.6,-5.6,-7.2,10.2,20.3,101.12,35.96,0,1,0,1,2,NONE,192,1167
2026-05-27T23:36:14.968,867921,0.82,-0.24,-0.06,-9.4,-1.8,-9.1,-6.7,10.4,21.7,101.12,35.97,0,1,0,0,1,NONE,90,530
2026-05-27T23:36:15.016,867975,1.17,-0.15,-0.39,-34.6,24.2,-11.0,-6.2,11.3,22.1,101.122,35.97,0,1,0,0,1,NONE,52,252
2026-05-27T23:36:15.061,868021,0.99,-0.32,-0.26,0.0,-20.5,1.6,-7.4,11.9,23.2,101.12,35.97,0,1,0,1,2,NONE,76,344
2026-05-27T23:36:15.109,868071,0.89,-0.14,-0.3,-12.1,-3.4,4.2,-6.4,11.7,22.0,101.12,35.97,0,1,0,1,2,NONE,76,394
2026-05-27T23:36:15.158,868121,0.97,-0.41,-0.41,-8.6,6.2,-0.9,-6.7,11.8,22.0,101.122,35.97,0,1,0,0,1,NONE,116,700
2026-05-27T23:36:15.223,868173,0.89,-0.25,-0.3,-5.2,-6.7,-6.5,-6.1,12.1,22.7,101.122,35.97,0,1,0,0,1,NONE,89,557
2026-05-27T23:36:15.270,868221,0.89,-0.21,-0.26,7.7,-7.1,-5.3,-5.8,11.7,21.7,101.124,35.97,0,1,0,0,1,NONE,62,333
2026-05-27T23:36:15.322,868273,0.87,-0.31,-0.28,-0.7,-4.2,-5.8,-5.7,11.8,23.1,101.122,35.97,0,1,0,0,1,NONE,64,431
2026-05-27T23:36:15.373,868323,0.9,-0.27,-0.27,-5.5,-1.3,-1.0,-4.8,12.4,23.0,101.121,35.97,0,1,0,0,1,NONE,51,327
2026-05-27T23:36:15.415,868371,0.86,-0.28,-0.23,-8.7,0.9,1.5,-5.1,13.3,22.9,101.121,35.97,0,1,0,0,1,NONE,39,249
2026-05-27T23:36:15.467,868423,0.91,-0.29,-0.23,-13.7,7.8,4.0,-5.1,13.6,23.7,101.12,35.97,0,1,0,0,1,NONE,42,235
2026-05-27T23:36:15.520,868474,0.89,-0.25,-0.18,-3.7,8.5,8.6,-5.2,13.7,23.2,101.119,35.97,0,1,0,0,1,NONE,21,138
2026-05-27T23:36:15.571,868521,0.93,-0.29,-0.16,-2.1,6.5,10.3,-5.5,13.8,22.6,101.123,35.97,0,1,0,0,1,NONE,23,138
2026-05-27T23:36:15.624,868575,0.93,-0.25,-0.18,-2.0,4.4,14.8,-5.7,13.8,22.9,101.12,35.97,0,1,0,0,1,NONE,30,148
2026-05-27T23:36:15.662,868621,0.98,-0.14,-0.09,21.8,-11.4,16.3,-5.9,13.9,24.4,101.121,35.97,0,1,0,0,1,NONE,36,171
2026-05-27T23:36:15.721,868671,0.98,-0.23,-0.18,33.2,-8.1,22.5,-5.3,12.6,23.0,101.121,35.97,0,1,0,0,1,NONE,77,259
2026-05-27T23:36:15.771,868721,1.02,-0.24,-0.43,-19.8,13.7,0.0,-5.8,12.3,22.8,101.12,35.97,0,1,0,0,1,NONE,44,167
2026-05-27T23:36:15.820,868773,1.02,-0.05,-0.36,7.6,-1.5,12.0,-5.6,13.0,23.4,101.12,35.97,0,1,0,0,1,NONE,39,158
2026-05-27T23:36:15.869,868821,0.86,-0.14,-0.23,49.2,-5.0,10.7,-5.4,12.1,22.9,101.119,35.97,0,1,0,0,1,NONE,24,116
2026-05-27T23:36:15.913,868873,0.92,-0.16,-0.14,16.2,6.0,6.2,-5.2,11.1,21.9,101.12,35.97,0,1,0,0,1,NONE,35,186
2026-05-27T23:36:15.964,868924,0.99,-0.2,-0.23,-3.8,12.0,4.1,-5.6,11.0,21.8,101.124,35.97,0,1,0,0,1,NONE,37,202
2026-05-27T23:36:16.012,868973,0.93,-0.11,-0.22,11.7,6.5,4.5,-5.3,11.0,21.4,101.122,35.97,0,1,0,0,1,NONE,60,288
2026-05-27T23:36:16.057,869021,0.9,-0.14,-0.15,1.6,11.6,4.5,-5.9,10.9,22.5,101.121,35.97,0,1,0,0,1,NONE,75,353
2026-05-27T23:36:16.121,869073,0.9,-0.12,-0.16,-9.9,15.0,1.4,-5.8,10.9,22.4,101.121,35.97,0,1,0,0,1,NONE,42,197
2026-05-27T23:36:16.172,869125,0.94,-0.03,-0.19,-6.2,16.0,-3.2,-6.6,11.5,22.7,101.119,35.96,0,1,0,0,1,NONE,34,174
2026-05-27T23:36:16.217,869171,0.98,-0.14,-0.16,0.7,7.9,-9.1,-6.9,12.7,22.5,101.122,35.97,0,1,0,0,1,NONE,54,245
2026-05-27T23:36:16.276,869225,0.94,-0.25,-0.11,-22.7,-0.2,-8.2,-6.4,12.7,22.6,101.117,35.96,0,1,0,1,2,NONE,36,175
2026-05-27T23:36:16.311,869271,1.0,-0.24,-0.2,-40.3,-0.1,-4.6,-6.3,13.2,23.3,101.12,35.96,0,1,0,1,2,NONE,82,335
2026-05-27T23:36:16.374,869323,1.01,-0.18,-0.61,-22.8,10.8,7.1,-6.4,13.8,23.6,101.12,35.97,0,2,1,2,5,NONE,37,216
2026-05-27T23:36:16.422,869374,0.98,-0.16,-0.28,-2.5,-26.0,4.9,-6.3,15.1,23.3,101.12,35.97,0,2,1,2,5,NONE,38,227
2026-05-27T23:36:16.472,869423,0.9,-0.16,-0.17,-7.1,-4.8,6.0,-5.6,15.3,23.2,101.122,35.97,0,1,0,0,1,NONE,158,809
2026-05-27T23:36:16.521,869471,0.95,-0.32,-0.27,2.0,-38.8,-4.0,-4.9,15.7,24.9,101.122,35.97,0,1,0,0,1,NONE,242,1205
2026-05-27T23:36:16.571,869523,0.91,-0.25,-0.11,7.0,-9.2,-3.4,-4.0,15.5,23.9,101.121,35.97,0,1,0,1,2,NONE,362,2402
2026-05-27T23:36:16.614,869573,0.9,-0.32,-0.08,-2.4,7.9,-6.2,-3.3,15.6,23.5,101.12,35.97,0,1,0,1,2,NONE,316,1562
2026-05-27T23:36:16.667,869621,0.88,-0.27,-0.12,-10.1,19.3,-3.2,-3.5,15.5,23.9,101.118,35.97,0,1,0,1,2,NONE,151,873
2026-05-27T23:36:16.715,869673,0.9,-0.26,-0.18,-8.1,26.1,0.0,-4.2,16.1,24.4,101.119,35.97,0,1,0,1,2,NONE,87,403
2026-05-27T23:36:16.774,869725,0.91,-0.26,-0.21,-4.5,21.9,2.1,-4.0,16.3,23.9,101.124,35.97,0,1,1,1,3,NONE,59,368
2026-05-27T23:36:16.809,869771,0.92,-0.31,-0.21,-4.5,9.8,5.1,-5.1,16.9,24.6,101.121,35.97,0,1,1,1,3,NONE,195,1179
2026-05-27T23:36:16.876,869825,0.92,-0.3,-0.19,-5.4,15.1,7.3,-4.8,16.7,24.5,101.121,35.97,0,1,1,1,3,NONE,210,1278
2026-05-27T23:36:16.920,869871,0.93,-0.28,-0.17,-9.3,15.8,9.8,-5.4,17.1,25.5,101.119,35.97,0,1,1,1,3,NONE,104,535
2026-05-27T23:36:16.972,869923,0.91,-0.25,-0.16,-7.0,15.2,12.1,-5.7,17.4,24.8,101.12,35.96,0,1,1,1,3,NONE,76,473
2026-05-27T23:36:17.021,869974,0.92,-0.2,-0.14,6.8,9.0,15.7,-6.4,17.8,27.1,101.118,35.97,0,1,1,1,3,NONE,186,890
2026-05-27T23:36:17.067,870023,0.96,-0.21,-0.12,15.6,2.7,15.6,-6.5,17.7,25.6,101.126,35.97,0,1,0,0,1,NONE,151,773
2026-05-27T23:36:17.121,870071,1.03,-0.28,-0.24,37.8,8.9,19.7,-7.0,17.1,26.4,101.12,35.97,0,1,0,0,1,NONE,92,457
2026-05-27T23:36:17.164,870123,1.03,-0.23,-0.37,-0.7,-3.2,5.9,-7.0,16.0,25.2,101.122,35.97,0,1,0,1,2,NONE,75,407
2026-05-27T23:36:17.209,870173,0.98,-0.1,-0.33,7.6,-6.8,12.0,-7.3,16.1,25.5,101.124,35.97,0,1,0,1,2,NONE,116,577
2026-05-27T23:36:17.269,870221,0.96,-0.05,-0.29,54.3,-11.0,14.5,-6.3,13.9,24.1,101.119,35.97,0,1,1,1,3,NONE,143,642
2026-05-27T23:36:17.321,870273,0.85,0.01,-0.3,31.4,-10.2,4.2,-6.3,13.7,23.6,101.12,35.97,0,1,1,1,3,NONE,125,640
2026-05-27T23:36:17.369,870325,0.89,-0.16,-0.21,23.6,-3.7,-0.1,-6.3,12.8,23.9,101.118,35.97,0,1,0,1,2,NONE,71,419
